index_a,index_b,distance,class_a,class_b,same_class,path_a,path_b
4470,4471,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04509_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04510_pi_sa_t1.jpg
4472,4473,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04511_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04512_pi_sa_t1.jpg
4474,4475,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04513_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04514_pi_sa_t1.jpg
4475,4479,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04514_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04518_pi_sa_t1.jpg
4476,4477,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04515_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04516_pi_sa_t1.jpg
4478,4479,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04517_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04518_pi_sa_t1.jpg
4483,4484,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04522_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04523_pi_sa_t1.jpg
4483,4485,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04522_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04524_pi_sa_t1.jpg
4483,4486,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04522_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04525_pi_sa_t1.jpg
4484,4485,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04523_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04524_pi_sa_t1.jpg
4484,4486,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04523_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04525_pi_sa_t1.jpg
4485,4486,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04524_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04525_pi_sa_t1.jpg
4487,4488,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04526_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04527_pi_sa_t1.jpg
4488,4489,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04527_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04528_pi_sa_t1.jpg
4488,4490,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04527_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04529_pi_sa_t1.jpg
4488,4491,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04527_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04530_pi_sa_t1.jpg
4488,4536,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04527_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04576_pi_sa_t1.jpg
4488,4565,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04527_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04607_pi_sa_t1.jpg
4489,4490,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04528_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04529_pi_sa_t1.jpg
4489,4491,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04528_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04530_pi_sa_t1.jpg
4490,4491,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04529_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04530_pi_sa_t1.jpg
4490,4517,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04529_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04557_pi_sa_t1.jpg
4490,4536,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04529_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04576_pi_sa_t1.jpg
4490,4537,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04529_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04577_pi_sa_t1.jpg
4492,4493,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04531_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04532_pi_sa_t1.jpg
4495,4496,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04534_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04535_pi_sa_t1.jpg
4496,4497,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04535_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04536_pi_sa_t1.jpg
4496,4498,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04535_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04537_pi_sa_t1.jpg
4497,4498,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04536_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04537_pi_sa_t1.jpg
4499,4500,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04538_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04539_pi_sa_t1.jpg
4499,4502,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04538_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04541_pi_sa_t1.jpg
4500,4501,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04539_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04540_pi_sa_t1.jpg
4500,4502,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04539_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04541_pi_sa_t1.jpg
4500,4503,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04539_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04542_pi_sa_t1.jpg
4501,4502,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04540_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04541_pi_sa_t1.jpg
4502,4503,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04541_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04542_pi_sa_t1.jpg
4503,4504,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04542_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04543_pi_sa_t1.jpg
4504,4505,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04543_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04544_pi_sa_t1.jpg
4506,4507,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04545_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04546_pi_sa_t1.jpg
4506,4508,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04545_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04547_pi_sa_t1.jpg
4506,4530,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04545_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04570_pi_sa_t1.jpg
4506,4545,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04545_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04585_pi_sa_t1.jpg
4506,4639,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04545_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04683_pi_sa_t1.jpg
4507,4508,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04546_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04547_pi_sa_t1.jpg
4507,4545,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04546_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04585_pi_sa_t1.jpg
4507,4634,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04546_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04678_pi_sa_t1.jpg
4507,4639,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04546_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04683_pi_sa_t1.jpg
4507,4654,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04546_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04698_pi_sa_t1.jpg
4508,4654,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04547_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04698_pi_sa_t1.jpg
4509,4512,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04548_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04552_pi_sa_t1.jpg
4510,4511,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04549_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04550_pi_sa_t1.jpg
4510,4512,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04549_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04552_pi_sa_t1.jpg
4510,4657,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04549_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04701_pi_sa_t1.jpg
4510,4708,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04549_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04754_pi_sa_t1.jpg
4511,4512,2,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04550_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04552_pi_sa_t1.jpg
4511,4657,2,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04550_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04701_pi_sa_t1.jpg
4512,4657,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04552_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04701_pi_sa_t1.jpg
4516,4519,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04556_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04559_pi_sa_t1.jpg
4516,4520,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04556_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04560_pi_sa_t1.jpg
4516,4637,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04556_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04681_pi_sa_t1.jpg
4517,4519,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04557_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04559_pi_sa_t1.jpg
4518,4519,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04558_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04559_pi_sa_t1.jpg
4519,4566,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04559_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04608_pi_sa_t1.jpg
4519,4568,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04559_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04610_pi_sa_t1.jpg
4521,4522,2,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04561_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04562_pi_sa_t1.jpg
4521,4525,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04561_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04565_pi_sa_t1.jpg
4521,4526,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04561_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04566_pi_sa_t1.jpg
4522,4525,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04562_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04565_pi_sa_t1.jpg
4522,4526,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04562_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04566_pi_sa_t1.jpg
4523,4524,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04563_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04564_pi_sa_t1.jpg
4523,4525,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04563_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04565_pi_sa_t1.jpg
4523,4593,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04563_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04635_pi_sa_t1.jpg
4524,4525,2,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04564_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04565_pi_sa_t1.jpg
4524,4526,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04564_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04566_pi_sa_t1.jpg
4525,4526,4,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04565_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04566_pi_sa_t1.jpg
4530,4531,6,pituitary,pituitary,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04570_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\pituitary\brisc2025_train_04571_pi_sa_t1.jpg
