task,split,class_name,class_idx,filename,stem,pair_key,extension,path,relative_path,plane,valid,error,width,height,channels,mode,format,file_size_bytes,sha256,phash,has_expert_mask,expert_mask_path,mask_source,seg_target_valid,filename_prefix,filename_suffix
classification,test,glioma,0,brisc2025_test_00139_gl_co_t1.jpg,brisc2025_test_00139_gl_co_t1,brisc2025test00139glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00139_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00139_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,18530,21d845936e01f927c6789ecbad66243fab37fb3e8be664c865229f49cc5c9a72,c33c6b383ce3643c,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00139_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00140_gl_co_t1.jpg,brisc2025_test_00140_gl_co_t1,brisc2025test00140glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00140_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00140_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,18841,a08fed55dc5e3e3c640a4e6d0848c8f3f89da4d3fa422d79789fd029e3f6c61b,d06b2f3534d26393,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00140_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00141_gl_co_t1.jpg,brisc2025_test_00141_gl_co_t1,brisc2025test00141glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00141_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00141_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19578,1c8d9ffbd4232551875dbd8ebcf43666b451a16d56637a011246d7f3facf051e,c33c3e4b69946d61,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00141_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00142_gl_co_t1.jpg,brisc2025_test_00142_gl_co_t1,brisc2025test00142glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00142_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00142_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19898,a9a75ec92a08c33bbc553599c00c0ba289bc067c2e4c3dd5690b3b0b34081617,c33c6b6c31e324b3,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00142_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00143_gl_co_t1.jpg,brisc2025_test_00143_gl_co_t1,brisc2025test00143glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00143_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00143_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,16514,178b33bade8572101087b0b1ab49ccbf91122f70df95ae91d34a7e61ff40bcb3,c33c6d7065c336c6,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00143_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00144_gl_co_t1.jpg,brisc2025_test_00144_gl_co_t1,brisc2025test00144glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00144_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00144_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,18905,93984855f15c7ec4a5adeb7995d7ffd70fe99a32e81b72951dee402474998470,9678796572c56592,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00144_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00145_gl_co_t1.jpg,brisc2025_test_00145_gl_co_t1,brisc2025test00145glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00145_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00145_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19654,fef87eeb41c38b9e6743e46f96d85e6c5b32e4e17bd62b9cf004ac07a45d64c6,9669392534d166b7,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00145_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00146_gl_co_t1.jpg,brisc2025_test_00146_gl_co_t1,brisc2025test00146glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00146_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00146_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,22238,db518ce42a97a0bd0bdda06748b3b37a96c96e16d15f92f05999ca939f9d86c3,d2686b3d78e13ce0,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00146_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00147_gl_co_t1.jpg,brisc2025_test_00147_gl_co_t1,brisc2025test00147glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00147_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00147_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,15532,9d45e9324c3043250a660d3c415f3e5d0c900abd135720ee9b95d1c45ddd30d8,c6e4394f659c31f0,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00147_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00148_gl_co_t1.jpg,brisc2025_test_00148_gl_co_t1,brisc2025test00148glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00148_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00148_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,13919,beef673f2831b6232231b6c9979fec24223e3a42cdfc6efeff346d359787c0e0,c6e0391f64d83375,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00148_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00149_gl_co_t1.jpg,brisc2025_test_00149_gl_co_t1,brisc2025test00149glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00149_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00149_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20066,c630285e3ad42802c80e957c4a2be1683c5029bb7b7efe9416a5253d68684e10,97697a6868a52d69,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00149_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00150_gl_co_t1.jpg,brisc2025_test_00150_gl_co_t1,brisc2025test00150glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00150_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00150_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19442,93e29db42b69f4404463943fad527b5dfed6a691e5007904b0434465df6244d3,c33d6b6035b1639c,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00150_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00151_gl_co_t1.jpg,brisc2025_test_00151_gl_co_t1,brisc2025test00151glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00151_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00151_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,18312,2e5fc6a27875e38e8d014b7ad87a85e238749902e25f2e8f8347ce6beacd3949,c23d6a6c39e26d32,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00151_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00152_gl_co_t1.jpg,brisc2025_test_00152_gl_co_t1,brisc2025test00152glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00152_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00152_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19791,d8c0034eb3c788a0902becf74d1f89a8da7cc695ec4fff8ddcd279e81473eb55,97696e2e69b161c4,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00152_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00153_gl_co_t1.jpg,brisc2025_test_00153_gl_co_t1,brisc2025test00153glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00153_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00153_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20011,d8847ed1968bec2f8d5799b5b9970c9f69ce726383f1212416efc8be8090598e,953e7a6968a561a6,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00153_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00154_gl_co_t1.jpg,brisc2025_test_00154_gl_co_t1,brisc2025test00154glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00154_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00154_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19099,c96bc94a62927b2e5363dfafe6e32d77b0a51627102202e63be7dc0dcca4365f,867c7b2934e63193,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00154_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00155_gl_co_t1.jpg,brisc2025_test_00155_gl_co_t1,brisc2025test00155glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00155_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00155_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19911,b4cf3fbd780cfc03f0f10b961eb516c161f291ec027e7b766557fd0fc5c950a2,906e6f3130e663d3,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00155_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00156_gl_co_t1.jpg,brisc2025_test_00156_gl_co_t1,brisc2025test00156glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00156_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00156_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,21559,b68f460d03367b2bb6451caebeca9a9f499939088450b5c542301d62cc74534f,97687a2974e63992,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00156_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00157_gl_co_t1.jpg,brisc2025_test_00157_gl_co_t1,brisc2025test00157glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00157_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00157_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19181,44e3e18f8f206a636d09c62eec2eeb68115a5cbb2c6523467ff45dd0979c7f9f,97687a6929e53127,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00157_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00158_gl_co_t1.jpg,brisc2025_test_00158_gl_co_t1,brisc2025test00158glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00158_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00158_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19143,1d7a9d0ff2bc3f9c96afcafc7476bf5956cc2ee8bbe7a8d20787e03547d5482a,95687a6969a73165,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00158_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00159_gl_co_t1.jpg,brisc2025_test_00159_gl_co_t1,brisc2025test00159glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00159_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00159_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19807,69a611089a12f84804a3842a9fbd43b7f0ae0b2b469d1bcc5d0705e79edf9ff4,853a6a3c69b03de3,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00159_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00160_gl_co_t1.jpg,brisc2025_test_00160_gl_co_t1,brisc2025test00160glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00160_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00160_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,23154,a369491fce4e0f50d01335f33244f624261f64553b40912db1bed914a3366503,85386a7869b16de3,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00160_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00161_gl_co_t1.jpg,brisc2025_test_00161_gl_co_t1,brisc2025test00161glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00161_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00161_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,22767,4d4b9622c16c9360bd6d094609d995aa27fbb083af0df0b10cc6a686015e0114,87787a696c336136,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00161_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00162_gl_co_t1.jpg,brisc2025_test_00162_gl_co_t1,brisc2025test00162glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00162_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00162_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19791,4dd61cc90b60cca324ca24532d3b45052e1086a7c14dc4698e5464081f59dd38,97696a7869b261a6,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00162_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00163_gl_co_t1.jpg,brisc2025_test_00163_gl_co_t1,brisc2025test00163glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00163_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00163_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19207,8104999bfe7a2664438da4422f50a23145211dd0bfbf5fa4da4023a4a96c5ab9,97687a2438c573b3,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00163_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00164_gl_co_t1.jpg,brisc2025_test_00164_gl_co_t1,brisc2025test00164glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00164_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00164_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,16916,0b97fd639a529959c96b2997df5747961ed94e39df756e678c5302360a160836,963a696161c766e6,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00164_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00165_gl_co_t1.jpg,brisc2025_test_00165_gl_co_t1,brisc2025test00165glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00165_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00165_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,16803,30c2ea8cbc08db7052ed7377f4edfca7173a6aea78090fe571cc27dbfa1793b3,963c797121cd6666,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00165_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00166_gl_co_t1.jpg,brisc2025_test_00166_gl_co_t1,brisc2025test00166glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00166_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00166_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,18728,521a6459df9668d249c2a91218a0a1ac48d98bf1e4268457d0b029ee530bee39,901e6b793de1652c,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00166_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00167_gl_sa_t1.jpg,brisc2025_test_00167_gl_sa_t1,brisc2025test00167glsat1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00167_gl_sa_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00167_gl_sa_t1.jpg,unknown,True,,512,512,1,L,JPEG,22733,7950821b4e6a71354ebc99c594f25711b0113588855384a26914f5e963075c0f,c02f6f133f3c2c38,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00167_gl_sa_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00168_gl_sa_t1.jpg,brisc2025_test_00168_gl_sa_t1,brisc2025test00168glsat1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00168_gl_sa_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00168_gl_sa_t1.jpg,unknown,True,,512,512,1,L,JPEG,19788,15456a25fe823a66edd7dfeed8c823727e53cddfa775ed03cbe260361dab410f,c07a2f393eb47832,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00168_gl_sa_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00169_gl_sa_t1.jpg,brisc2025_test_00169_gl_sa_t1,brisc2025test00169glsat1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00169_gl_sa_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00169_gl_sa_t1.jpg,unknown,True,,512,512,1,L,JPEG,18137,00ec18489c236cd41b1ad33c09ee73b530b916c2d03bce0c901a415fc75070d2,966b3cb5309cc39a,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00169_gl_sa_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00170_gl_sa_t1.jpg,brisc2025_test_00170_gl_sa_t1,brisc2025test00170glsat1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00170_gl_sa_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00170_gl_sa_t1.jpg,unknown,True,,512,512,1,L,JPEG,14647,73d42707144dcfc229d6576c585c19b77b1d9392715936f611f60256a8131448,936b3c947398c599,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00170_gl_sa_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00171_gl_sa_t1.jpg,brisc2025_test_00171_gl_sa_t1,brisc2025test00171glsat1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00171_gl_sa_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00171_gl_sa_t1.jpg,unknown,True,,512,512,1,L,JPEG,26489,6c42357b440b4c9c6efce9f0aa110eed212265e1a587138b39d3815bfbba169a,c0917ed37e0a8b4d,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00171_gl_sa_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00172_gl_sa_t1.jpg,brisc2025_test_00172_gl_sa_t1,brisc2025test00172glsat1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00172_gl_sa_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00172_gl_sa_t1.jpg,unknown,True,,512,512,1,L,JPEG,24972,c5e8c2f9fcb55dd12896aba0e97bfc159748d2acc7aa544d6637eb0786c7b826,c1917ec37a0a8f4d,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00172_gl_sa_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00173_gl_sa_t1.jpg,brisc2025_test_00173_gl_sa_t1,brisc2025test00173glsat1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00173_gl_sa_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00173_gl_sa_t1.jpg,unknown,True,,512,512,1,L,JPEG,21076,cb55a1372c8c6366b4098d178871ff51a56036c198d159d90e2c93cb0c5a6daf,c03f6b393ce53832,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00173_gl_sa_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00174_gl_sa_t1.jpg,brisc2025_test_00174_gl_sa_t1,brisc2025test00174glsat1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00174_gl_sa_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00174_gl_sa_t1.jpg,unknown,True,,512,512,1,L,JPEG,22644,876b4b4683bf08f15daec00804e3151574c42be23efc0df5ba68fd0049573938,c04f4b076e2d745e,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00174_gl_sa_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00175_gl_sa_t1.jpg,brisc2025_test_00175_gl_sa_t1,brisc2025test00175glsat1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00175_gl_sa_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00175_gl_sa_t1.jpg,unknown,True,,512,512,1,L,JPEG,20824,72fb369fac5316f2e585c5f3506bcdec95534b20aa74b8b5516715518492f8cf,c46b2f317c9471d2,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00175_gl_sa_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00176_gl_sa_t1.jpg,brisc2025_test_00176_gl_sa_t1,brisc2025test00176glsat1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00176_gl_sa_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00176_gl_sa_t1.jpg,unknown,True,,512,512,1,L,JPEG,24480,81e124890f6945a20f4196a28d4450e76d5f754674a5e6d5ac70c91e4f955baa,c01b4b6e3b6d6c34,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00176_gl_sa_t1.png,expert,True,brisc2025,t1
